Nhan,coord_0,coord_1,coord_2,coord_3,coord_4,coord_5,coord_6,coord_7,coord_8,coord_9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,coord_16,coord_17,coord_18,coord_19,coord_20,coord_21,coord_22,coord_23,coord_24,coord_25,coord_26,coord_27,coord_28,coord_29,coord_30,coord_31,coord_32,coord_33,coord_34,coord_35,coord_36,coord_37,coord_38,coord_39,coord_40,coord_41,coord_42,coord_43,coord_44,coord_45,coord_46,coord_47,coord_48,coord_49,coord_50,coord_51,coord_52,coord_53,coord_54,coord_55,coord_56,coord_57,coord_58,coord_59,coord_60,coord_61,coord_62,coord_63,coord_64,coord_65,coord_66,coord_67,coord_68,coord_69,coord_70,coord_71,coord_72,coord_73,coord_74,coord_75,coord_76,coord_77,coord_78,coord_79,coord_80,coord_81,coord_82,coord_83,coord_84,coord_85,coord_86,coord_87,coord_88,coord_89,coord_90,coord_91,coord_92,coord_93,coord_94,coord_95,coord_96,coord_97,coord_98,coord_99,coord_100,coord_101,coord_102,coord_103,coord_104,coord_105,coord_106,coord_107,coord_108,coord_109,coord_110,coord_111,coord_112,coord_113,coord_114,coord_115,coord_116,coord_117,coord_118,coord_119,coord_120,coord_121,coord_122,coord_123,coord_124,coord_125
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08594361539621788,-0.06089256841455792,-0.024744066469653866,0.15231557882199126,-0.17647736648275925,-0.043098231835013885,0.20525122330771725,-0.2755087493104068,-0.06677633076864971,0.22705134801064186,-0.38144520295059264,-0.08744459186376899,0.10244632934573242,-0.4520552539173105,-0.00591541216814203,0.16092939439930334,-0.5499993404064019,-0.0626188497375285,0.20105016837119957,-0.48164271547214266,-0.1098231920726456,0.22064121080404778,-0.4027513476768716,-0.1326009159438783,0.06496512180309685,-0.4927447088275716,-0.023644613840950863,0.08587837125837584,-0.7179608767222744,-0.05480526821263392,0.09080871420095481,-0.8650573218624443,-0.08679928283781072,0.0869759191118914,-1.0,-0.10940983350628102,0.02240035487724963,-0.4794873543192176,-0.050220273180247875,0.03074898204045836,-0.6934842324547705,-0.0785681904856475,0.03756600108109775,-0.8314441142238101,-0.09918280496590444,0.0412184807636282,-0.9584994833713275,-0.11216580231179515,-0.02262262997291852,-0.4261410134822521,-0.08083478852279231,-0.02045797093433261,-0.5875569177620291,-0.09838137887686375,-0.014513999516509946,-0.6958334982317329,-0.09929982322774657,-0.006604041830631304,-0.7973731645218749,-0.09908779964703703
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08911493950320301,-0.06563514699411979,-0.020151369331496825,0.1594492530593265,-0.18281756547690942,-0.03665875129854139,0.21299626886559944,-0.2744097690565592,-0.05934938105198432,0.24190987371952283,-0.37220956909816777,-0.07890780119141623,0.10484975290718425,-0.45584417938381827,-0.0002493778509417611,0.1652059566619941,-0.5621920161968543,-0.05859792804132409,0.21100983799777265,-0.48431426991688076,-0.10766764973568675,0.2360331886658592,-0.3949821447390139,-0.13117178340143928,0.07195863463033603,-0.4950713769331169,-0.019564313114492728,0.09413787953958562,-0.7168951046124367,-0.05086148538387611,0.10285449987384303,-0.8656018473293782,-0.08506871035246519,0.10280461453793427,-1.0,-0.10967868241507304,0.03287748402105321,-0.4820761667273792,-0.047680844086228594,0.04253013611638971,-0.6976923781462449,-0.07551652066692406,0.05312547669769342,-0.8396197678743891,-0.09680642111600436,0.06062006670519547,-0.9691464009494575,-0.11054288370352626,-0.008640669509328798,-0.43176046954452124,-0.07956513272374457,-0.005949107012386481,-0.5955795817876498,-0.0961657915470249,0.0019001340487949162,-0.7054538787613103,-0.09665584279097429,0.012475745059948218,-0.8085614945839121,-0.09628759758225229
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0917782350159278,-0.07009062942958492,-0.016224306714583157,0.16246026180534187,-0.18444132993418763,-0.032822232314957595,0.21902754530983595,-0.26995008616040733,-0.05641963900948138,0.259475124069035,-0.3550852854677414,-0.07720360622136442,0.10509195322293266,-0.45785702251229304,0.002461572807455888,0.1708666748197592,-0.5618047238931364,-0.05392080119107981,0.21620887377386488,-0.4806506623195071,-0.1021227810346185,0.23915944977033649,-0.39140584901990505,-0.12569266545152166,0.07500923728036252,-0.4970772464317752,-0.01886350916527592,0.10077848481280521,-0.7189150879265493,-0.048379368085577704,0.111291583211308,-0.8664312027524493,-0.08242041316025331,0.11229564956620561,-1.0,-0.10766540335865318,0.03831495418113787,-0.48441322778547913,-0.04840317786688184,0.05179040610857447,-0.702431421324717,-0.0747327252027396,0.06471381669462788,-0.8454778633780213,-0.09624637454484358,0.07367828829291806,-0.9752743374690762,-0.1108270983735792,-0.0010670847728637325,-0.4347308080863933,-0.08129196166182982,0.0031037587274410326,-0.5999418441644783,-0.0968490440700799,0.012622467147482289,-0.7105547799998568,-0.09677012874796877,0.024130362094885085,-0.8128775006521389,-0.09646905317400516
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09109343821309134,-0.06878224936549654,-0.01846679493527768,0.16521169012930942,-0.18350159006071246,-0.034893451996292575,0.22638375126759266,-0.2697319159852404,-0.05764741950295981,0.2609447491513104,-0.36661686616246353,-0.077178436037476,0.1053154816712801,-0.4577761384394441,0.0003909987767396333,0.17040807199409905,-0.5654826346054502,-0.055525387990005295,0.21915397406957735,-0.48528707054238823,-0.10276250224276859,0.24475744000758198,-0.39684150625386716,-0.12549711357132706,0.07547313826719333,-0.4968645194814309,-0.01935887647679171,0.09908879260736753,-0.7193399573496928,-0.04866286833099459,0.10982827147541188,-0.8680816535877146,-0.08247453744751375,0.10960625572819895,-1.0,-0.1075724164264676,0.039155854808588075,-0.4860200176546791,-0.04745679012520977,0.05137590324048708,-0.7080170722566974,-0.07350345233407134,0.06454148624129553,-0.8516865941103682,-0.09484993233916753,0.0723668034643311,-0.9786544320795374,-0.10930508003415954,0.00040459664420082654,-0.43816775355727355,-0.07912534217671152,0.003436816884477943,-0.6048877242262715,-0.09471713691577456,0.012071081440508348,-0.7171217675208179,-0.09505847177971571,0.02220370633481926,-0.8204193490495012,-0.09494157122448779
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09605393033188968,-0.06646118556383038,-0.020415030527088804,0.17466728445876967,-0.1864857093011763,-0.03615579399341991,0.23985651258790106,-0.2777372955166734,-0.05843519810043282,0.2854307308896273,-0.37433077128712805,-0.07733541075944408,0.110029790669305,-0.45557634762812277,0.008147045354085827,0.17645100990435278,-0.5641494402392275,-0.04705051053596431,0.2239487528847066,-0.491810219307352,-0.09512512746450717,0.25143049606671625,-0.4072283666076514,-0.11876680710502911,0.08038845613222785,-0.5012834000765496,-0.010635651554502058,0.10702021002720363,-0.7255323150155985,-0.038711205919405585,0.11926168094730481,-0.8719268214861637,-0.0709372171462956,0.12282133757518147,-1.0,-0.09418372141921023,0.04477290170140476,-0.4951050368187731,-0.03893716441064185,0.0618845434120565,-0.7126219470534036,-0.06461844313747712,0.07765399640070872,-0.8568455853624398,-0.08372639571552093,0.0891637186662324,-0.9846307907230356,-0.09611950755192232,0.007130341309131096,-0.45161172097996777,-0.0714607594698086,0.014674773584943209,-0.6157599008702378,-0.08722702012721988,0.025092884401456964,-0.7273193571689643,-0.08620050943315898,0.036625160279903604,-0.8300009817455037,-0.0845582674862913
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0936432815549471,-0.07279660363515714,-0.01928631438154289,0.17274665218469587,-0.18446655088655897,-0.0354999973572274,0.2398307992665999,-0.2724086412504519,-0.05836168349322152,0.285286452292109,-0.3761492755621082,-0.07803943926784618,0.10538145517771068,-0.45489999863146713,0.011547095392836104,0.17153566747187582,-0.5593003659323431,-0.03981488663624088,0.22194223856599116,-0.49741764519549825,-0.08519243315050416,0.25352514044986013,-0.42329323086916193,-0.10809533695198813,0.07977203246160014,-0.49798558634457857,-0.008098851379913003,0.10616502370399102,-0.7254851532539873,-0.03512355954236052,0.12021468275571788,-0.8738082498500455,-0.06692028165157679,0.12625792372198222,-1.0,-0.09027180242540538,0.046197831776599356,-0.49184204193118014,-0.037158936680818336,0.062470438855118764,-0.7128596863255859,-0.06236089750472854,0.07810050305266282,-0.8583078624884801,-0.08192010098854598,0.09023279745813374,-0.9832353052112064,-0.09500263912638661,0.010225694438649504,-0.45129892129567356,-0.07031724209830599,0.019069838236074593,-0.6173750604574438,-0.08624740302776011,0.02964701197533036,-0.7301580254940988,-0.08617007883333365,0.04093165046067821,-0.8331004880321798,-0.08561193229083186
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09594130291285141,-0.06935108237564104,-0.021457983217030675,0.17742294737911074,-0.1850762486671293,-0.037211935813378186,0.24468138043091922,-0.2766687541255522,-0.059345779833654744,0.29546671631433746,-0.3771506186212616,-0.07809348962327274,0.1035886803310597,-0.455063554660393,0.013107331678963097,0.17472013946482068,-0.5645803361372984,-0.04271164067772157,0.22473012541678655,-0.4978459116835638,-0.09198331939664241,0.253512516290642,-0.4185202173213953,-0.11579048474031148,0.07771355550666012,-0.5020576138652404,-0.004980928758155024,0.10799180813431952,-0.728058663236464,-0.03268281470409125,0.12416414196977134,-0.8747827632313864,-0.06530279686901179,0.13114449164734357,-1.0,-0.08821221032127385,0.04513404871113518,-0.4983873533842222,-0.03324032754619473,0.06437765516307567,-0.7195402230760117,-0.05971866099236368,0.08049642029010037,-0.8675468408848569,-0.07891379749524945,0.09208317113213614,-0.9954876191120965,-0.09017724785322044,0.00899497317333243,-0.4581707090025896,-0.06582634002017201,0.019158641233518948,-0.6274572211972987,-0.08210081829649515,0.030082934177343736,-0.7410975238224193,-0.08049606841074122,0.041181642773725095,-0.8439666232249547,-0.07741632783392555
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09340216791288201,-0.07079741054850203,-0.020682559424430466,0.1715490707749954,-0.18083103327144076,-0.03801798476860336,0.23923646309027952,-0.2699110085144109,-0.06183130442702326,0.2915552600324518,-0.36559073953262744,-0.08255549982355394,0.1026623007310015,-0.4539832053662535,0.01053166481173989,0.17502090965356887,-0.5533308241749051,-0.04332685433000247,0.22451422692828826,-0.48807447182215086,-0.09102572343138919,0.2523325973135277,-0.4102669744567672,-0.11438890529519208,0.0766358876566133,-0.5017329084491728,-0.008239135066147733,0.10807622823305063,-0.7272415985011961,-0.03437444626974921,0.12257080008698416,-0.8747299309145046,-0.06507876704056267,0.1273418811997123,-1.0,-0.08697615082470815,0.04270069085495391,-0.4986705642260919,-0.03662823771268259,0.061618156270386915,-0.7175336645422459,-0.061185447047588326,0.07793337347986819,-0.8628422073903079,-0.07949597317629142,0.08971470868670647,-0.9873144477342299,-0.09087350115340789,0.004334654823438885,-0.45748331409645204,-0.06923314928575765,0.014026279252605342,-0.6218822870142687,-0.08363076830350576,0.026471370502333516,-0.7317627674344691,-0.08123007347571766,0.039515983339188036,-0.8304104983188638,-0.07821997724949194
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08664034772925559,-0.07254402473648622,-0.02091603594937598,0.15614890569116488,-0.18744293574356177,-0.03798618926596447,0.21326697550199372,-0.28032187266611075,-0.061193635564634905,0.25434260831617794,-0.37083956385324685,-0.08143996627774223,0.08693517631321804,-0.45610873376316424,0.00488864801605457,0.1514949485763337,-0.5660914905846226,-0.050180152288817,0.20013062419259495,-0.49583322565206595,-0.09802665540917478,0.2263446064443231,-0.41396141335834374,-0.12130534513369938,0.05800181951354674,-0.49526826702293625,-0.013639626372280392,0.08049188366759234,-0.7190362106749375,-0.04193828771761143,0.08637921384060315,-0.8673383415209263,-0.07521261205718723,0.08291561179916261,-1.0,-0.09936352515889516,0.023404891488360117,-0.4833994741664734,-0.041225130188531765,0.0360266626451121,-0.699402099081378,-0.06708237649855371,0.04652853041077105,-0.8430110986400755,-0.08749541723707602,0.05293076786939282,-0.970943559422558,-0.10056712911733488,-0.014958809052815944,-0.4351229905448759,-0.07281187523925536,-0.01070133709056447,-0.599630061687463,-0.0875945589710312,-0.002366152729875516,-0.7091349590315033,-0.08632777745888524,0.007100584553893684,-0.8107770520151227,-0.08465603089435385
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08480870870479908,-0.07140853765656852,-0.02308642396164621,0.1496732290874572,-0.18805340137973334,-0.04017239647177497,0.19784270602736867,-0.2874900930414295,-0.062341107355261105,0.2190789176546301,-0.3942672965330507,-0.08124155409459996,0.08260181363843631,-0.45809487117297265,-0.002170483877268095,0.14281458400739228,-0.5681887258932015,-0.056869441497866983,0.18518896232615306,-0.5013232851739824,-0.10252612518095554,0.20510333534405817,-0.41917360334587184,-0.12401026191217274,0.046928887043715346,-0.4962240645026381,-0.019291092945870135,0.06518083584754301,-0.7237484282673515,-0.048825145840630794,0.06732400170566043,-0.8693666956140321,-0.08135479298172886,0.06111936456594944,-1.0,-0.10455365627928223,0.007045171552117232,-0.48148164221088435,-0.045036447424120794,0.014010540955700245,-0.6987282446725838,-0.07244938954851668,0.020376309321807107,-0.8396348099382848,-0.09366783555396507,0.023954306559511588,-0.9673934689535889,-0.10707234629607362,-0.03558436469372932,-0.4283977030482492,-0.07451159299272275,-0.03429844910591859,-0.5918382091401346,-0.09141728236354268,-0.02951425806423615,-0.7009491231969979,-0.09192811054268589,-0.022773909824697264,-0.8041948606130509,-0.09141096368889162
F,0.0,0.0,0.0,-0.0885122419666962,-0.017642812989411085,-0.04627443760231109,-0.17237812074861644,-0.09466676417555668,-0.0853110582444588,-0.20866014551748888,-0.1684206158977913,-0.1257519421076577,-0.17083008640030273,-0.25189758918955746,-0.16082375280415692,-0.14677202792822505,-0.4279074317756611,-0.028312985255825842,-0.17643281161234017,-0.54950569934619,-0.09521101557624748,-0.16743874657810792,-0.4546695054022992,-0.15166231634322594,-0.1446555684114462,-0.35328810793523796,-0.18119356576305612,-0.09162655322056204,-0.49808017264885324,-0.03845329433317703,-0.12016759905506783,-0.7257885345366318,-0.07444509797642558,-0.13866409914781427,-0.86646593396162,-0.10748867028402996,-0.15256847941182122,-1.0,-0.13206467410495779,-0.030073420642535154,-0.5052465917494887,-0.060869835441003946,-0.05101200182683874,-0.7167870433286565,-0.0940165821230783,-0.06512883523532173,-0.8551849302916371,-0.11977471979691333,-0.08102407581671364,-0.9831400025862457,-0.13728898733321723,0.03785040037569982,-0.4657938329501589,-0.08880570865490826,0.03723112206095048,-0.6404462194075947,-0.10623477699136623,0.034678455556045255,-0.7524116095634266,-0.10948769333858635,0.027082287009668717,-0.8589285290509495,-0.11261623136551979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,0.0,0.0,0.0,-0.08877372604194123,-0.019676017873339842,-0.04653155386750577,-0.17317159387937517,-0.10400937471771285,-0.0846331786865842,-0.21049788545009,-0.18188948738921454,-0.12421974220990735,-0.16991123138864037,-0.24963394961130478,-0.15834956357137803,-0.14211474789772122,-0.4370118211032617,-0.02581480383976687,-0.17228625886974594,-0.5595801505778972,-0.0925682422262001,-0.16344214819956995,-0.46137783766905777,-0.14853192055722975,-0.14095585987915327,-0.3557134507482904,-0.17764042318036058,-0.08681546267457463,-0.506633041755194,-0.03516017915639252,-0.1153684241787532,-0.7303464413566613,-0.07148564031306143,-0.13513716629275865,-0.8692063539203421,-0.10327449942130006,-0.15026276680389689,-1.0,-0.12668568935626523,-0.025904216024382185,-0.5131049297700496,-0.057158703632416,-0.04658898124190261,-0.7272685575317203,-0.09070097070710233,-0.060660627216791996,-0.8661864639932553,-0.1153908930917982,-0.0762577684393578,-0.9947141408179284,-0.13175260713733455,0.0402367107973006,-0.47204558006890796,-0.0848618544829588,0.041476443794384824,-0.6489359604651556,-0.10193731935189712,0.03973613188950801,-0.7626343583734155,-0.10511164999878482,0.03282372123661469,-0.8709673720391042,-0.10810481158603573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,0.0,0.0,0.0,-0.09174869508463797,-0.01438903921172596,-0.050627202335718074,-0.1749566419232124,-0.09722358078456836,-0.09146830938134295,-0.21214443455893275,-0.17808042651995307,-0.13303849146022712,-0.17786676592981585,-0.2625851929872588,-0.16883581060404906,-0.1458602426049232,-0.4347402104222968,-0.03009074211581459,-0.1752497575453069,-0.5536595218342761,-0.09873879951539828,-0.16652172243820118,-0.4634874916747485,-0.15689797373390965,-0.1438541699703379,-0.36383393898320926,-0.1875307366658003,-0.09052014669134892,-0.506664457727753,-0.03884168209721944,-0.12090568721091138,-0.728733760543232,-0.07593347874074512,-0.1419422415332818,-0.8693827712780074,-0.10926841696278854,-0.1578766477321097,-1.0,-0.1341040088944305,-0.029110420794516936,-0.5136999838085334,-0.06063879196216258,-0.05025363848961993,-0.7277343965173324,-0.09477558335598078,-0.06451231135689497,-0.8663140710521615,-0.12018703648168498,-0.08053785715120326,-0.9937283105289602,-0.1375381125465243,0.03830016308312231,-0.47304922038922953,-0.088530131989638,0.03907418195536163,-0.6510146374196477,-0.10755020189671233,0.0363638639850037,-0.7654491629679459,-0.11216761798902707,0.028049295504280723,-0.8744944339747046,-0.1162138467126888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,0.0,0.0,0.0,-0.09221517191825594,-0.019614598402178107,-0.045747038341178235,-0.18156242831258487,-0.09556668686970582,-0.08441662820663672,-0.2268208666282714,-0.17275022793351397,-0.1247190783013039,-0.18171625515751416,-0.2380051506857946,-0.15984599550241274,-0.14986856853396482,-0.42686170279614644,-0.024731265161877295,-0.18585097999262368,-0.5418535531571452,-0.09173497072573394,-0.18099789384573647,-0.44572509668218285,-0.14786765157407392,-0.16102989586190705,-0.34121776904491125,-0.17705915451764612,-0.0955784165855501,-0.500116626888966,-0.03488241522281317,-0.13070774256759124,-0.726801596380813,-0.07238931271464803,-0.1544540495922332,-0.8685175934845786,-0.10410508716327178,-0.1721830123887583,-1.0,-0.12673359415979593,-0.0332416795679577,-0.5104608957246694,-0.05751654096268594,-0.055910360841248515,-0.7228946793841363,-0.09169099476427847,-0.07110084556170174,-0.8620082714604786,-0.11524781451323239,-0.08734130741758743,-0.9894814611003244,-0.13006140880146402,0.034576353663667826,-0.4724555272012948,-0.08583893479996026,0.03233296172476423,-0.6474768794733157,-0.10234866694519626,0.027943534488464577,-0.7582947104511265,-0.10352755575234951,0.019075869310187142,-0.8637590153339224,-0.10469154153660418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,0.0,0.0,0.0,-0.08811616929653697,-0.023315577731961083,-0.05034494800700809,-0.17615154728191457,-0.10887423847360049,-0.09049029331412144,-0.21677368342239278,-0.19010063071028394,-0.13072155182007653,-0.16993939078881376,-0.2527768081256854,-0.1658774335227236,-0.13906717656800333,-0.4301127427847192,-0.033103923892705604,-0.17351109518830626,-0.5407941073996315,-0.1013158737305725,-0.1702195114824237,-0.4363623149260209,-0.15708522182167498,-0.1529896054859287,-0.32890622885281223,-0.18601871360310435,-0.08164740105692583,-0.4965078038529343,-0.04072068047833566,-0.10843319738153374,-0.7209329045544198,-0.0820768477939955,-0.12528431132898643,-0.8630477181131554,-0.11630962564843489,-0.1384422027982766,-1.0,-0.1407745239345747,-0.02154181111769564,-0.4984676553724111,-0.0606899504973837,-0.028594991915488314,-0.704608920801089,-0.09855631446704159,-0.03642678241898291,-0.8482218502915482,-0.1249062122817608,-0.0486532560264234,-0.9820524088931035,-0.14093099501645892,0.03857619551894635,-0.45257612118431784,-0.08619321062545614,0.029156557750432164,-0.6248303982606028,-0.10454543603288316,0.019695530990545346,-0.7355515790852155,-0.10703130024371471,0.006304702277810029,-0.840396102580794,-0.10936985068700322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
